2015,7,6,0.0848174684408052,0.0798355759658306
2011,6,3,0.153807864609258,0.138440860215054
2015,8,2,0.0876650320633723,0.0846198660064084
2016,6,2,0.149499393203884,0.143163246776829
2012,5,3,0.174928308070463,0.161957140147923
2013,2,2,0.158331165452653,0.140844663002603
2015,4,1,0.119994102034798,0.112041192829804
2015,9,1,0.149583560038505,0.143430451882174
2011,8,6,0.149424174973386,0.127835734393111
2013,3,5,0.153715780553406,0.132175896591053
2014,4,4,0.139306924984143,0.130039291673395
2016,7,0,0.1191459122902,0.104202426753477
2017,6,4,0.114678899082569,0.0996112260884702
2013,2,0,0.107635275754422,0.0957477581718253
2016,10,4,0.167767307264228,0.131894414466968
2014,4,0,0.141728651329066,0.132299908498843
2015,4,2,0.180300796225302,0.168350910042129
2014,3,2,0.137924071082391,0.124817251461988
2012,5,1,0.142933224088488,0.132334534420633
2014,8,6,0.163714010194242,0.145966394811831
2015,7,1,0.164994882292733,0.155303638524037
2014,12,4,0.203767482255698,0.164007134937087
2011,7,6,0.0911723339124679,0.0751756600040931
2017,12,2,0.17553362867499,0.126807483052573
2012,7,2,0.16573082997017,0.147359388407832
2017,2,4,0.218108317939657,0.19479246365723
2016,4,6,0.227529112081514,0.209727463312369
2017,4,1,0.0690449646971386,0.0618549836873294
2017,6,5,0.123563730293044,0.107328678362121
2017,13,4,0.218913284085352,0.174590466806257
2016,5,0,0.114023815642937,0.10605577689243
2017,1,0,0.0685427910562837,0.0632582630661401
2011,8,2,0.132391367463467,0.113263785394933
2011,4,2,0.254318889832909,0.233732431025508
2011,1,3,0.173619069447628,0.161273153076432
2011,4,0,0.134947606910224,0.12402394586153
2015,9,5,0.188674507177835,0.180913395938679
2013,1,0,0.17191608091431,0.152346536065808
2013,5,4,0.171704075844745,0.163806431663575
2016,9,4,0.140926207636101,0.126098986923729
2014,12,3,0.110179389655895,0.0886805187292099
2013,13,0,0.0819505587538097,0.0605257234324588
2015,12,2,0.179575911001695,0.141554684925488
2017,13,2,0.221924789580706,0.176992240423697
2014,4,1,0.258778758000346,0.241563055062167
2013,13,2,0.168642058923129,0.124552934997374
2012,12,4,0.169973850176896,0.131469363474123
2011,8,1,0.0880673570115165,0.0753435999337639
2016,1,6,0.125656041102702,0.115407057868432
2013,7,3,0.125481909845789,0.113670707545586
2013,7,4,0.178491992882562,0.161691124618019
2013,3,3,0.122103091264139,0.104993030034216
2015,6,2,0.15029879026381,0.138758813714409
2014,5,2,0.106257660356802,0.0992431951157466
2012,5,4,0.146005735354363,0.135179214868196
2012,9,3,0.0755040020545307,0.0674672990132334
2016,10,0,0.0698968613192847,0.054951144815517
2017,8,4,0.189999212846348,0.142513432130838
2011,12,4,0.13937597760764,0.111896893588896
2017,3,6,0.138475456720948,0.111466090347436
2013,10,1,0.146251059022875,0.120492089343881
2015,3,6,0.124833904468844,0.116514360313316
2016,12,0,0.0858619153674833,0.0618311991583053
2016,5,1,0.126045860818413,0.117237715803453
2014,7,1,0.230167538713599,0.218690368584915
2013,12,6,0.140199793317258,0.116020524515393
2012,7,4,0.128355851903843,0.114127467041111
2014,7,4,0.00274826911896834,0.00261122828161093
2013,8,5,0.142649742823959,0.130433133581127
2011,10,5,0.168079508915522,0.132620896440378
2014,13,5,0.21441150572351,0.194858457537261
2017,1,4,0.224055512721665,0.206781228875369
2016,5,2,0.181530026557012,0.168844621513944
2012,12,2,0.154960775265344,0.119857227840571
2015,2,1,0.218398382559775,0.208746429171568
2012,8,1,0.110937367931705,0.0997567834612754
2014,6,1,0.0863789735393358,0.0826255350954678
2017,13,3,0.252014105171038,0.200989448618467
2017,10,3,0.193509012838118,0.158315203823246
2017,11,1,0.190600522193212,0.148971695112902
2017,11,2,0.0499135329422536,0.0390119792218806
2016,1,2,0.127092425832827,0.116726285612807
2013,4,5,0.118481244281793,0.10910367423356
2016,9,3,0.142347689468565,0.127370910876066
2013,7,2,0.200140865954923,0.181302259981866
2012,4,6,0.141727467342392,0.125819338323702
2017,9,2,0.157985393413256,0.136960936566718
2016,2,5,0.149046180640597,0.134046354536332
2012,6,3,0.127249479068005,0.120606849499529
2012,3,4,0.181812943006973,0.172291393621669
2016,7,4,0.189665674066053,0.165877478543948
2013,11,1,0.162826618612434,0.134524379220503
2013,8,4,0.164260826281732,0.150193430933778
2016,53,0,0.398373113560955,0.283992064703189
2015,2,4,0.129043600562588,0.123340615022685
2017,5,6,0.0928273063611409,0.0847221314511034
2017,6,2,0.196691012737152,0.170847759230963
2012,9,4,0.199161066643839,0.17796221219307
2011,7,0,0.0970464135021097,0.080019100893649
2013,2,5,0.126690946930281,0.112698871854209
